date,season,match_id,home_team,away_team,home_goals,away_goals,result,home_atk_pre,home_def_pre,away_atk_pre,away_def_pre,home_atk_post,home_def_post,away_atk_post,away_def_post,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2023-05-14,2223,899,RB Leipzig,Werder Bremen,2,1,H,0.1456,-0.3486,-0.1045,0.1379,0.1368,-0.3463,-0.1022,0.129,1645.77,1387.19,1651.56,1381.4
2023-05-19,2223,900,Freiburg,Wolfsburg,2,0,H,-0.0046,-0.1675,0.0861,-0.1496,0.0039,-0.1931,0.0604,-0.1411,1579.49,1607.18,1604.45,1582.23
2023-05-20,2223,901,Hertha,Bochum,1,1,D,-0.2378,0.2576,-0.2196,0.1565,-0.2517,0.2487,-0.2285,0.1426,1313.02,1387.92,1313.97,1386.97
2023-05-20,2223,902,Hoffenheim,Union Berlin,4,2,H,-0.0803,0.0307,-0.0555,-0.3457,-0.0243,0.0436,-0.0426,-0.2897,1403.32,1634.32,1442.75,1594.89
2023-05-20,2223,903,Schalke 04,Ein Frankfurt,2,2,D,-0.3864,0.2238,-0.0037,-0.0927,-0.3692,0.2292,0.0017,-0.0755,1385.67,1512.94,1388.59,1510.02
2023-05-20,2223,904,Werder Bremen,FC Koln,1,1,D,-0.1022,0.129,-0.0657,-0.0677,-0.1133,0.1194,-0.0754,-0.0787,1381.4,1513.07,1384.48,1510.0
2023-05-20,2223,905,Bayern Munich,RB Leipzig,1,3,A,0.5021,-0.3207,0.1368,-0.3463,0.4791,-0.2839,0.1737,-0.3693,1778.67,1651.56,1739.48,1690.75
2023-05-21,2223,906,Leverkusen,M'gladbach,2,2,D,0.1681,-0.2352,-0.0047,0.0237,0.1635,-0.217,0.0134,0.0191,1631.64,1469.65,1624.39,1476.91
2023-05-21,2223,907,Mainz,Stuttgart,1,4,A,-0.0014,-0.077,-0.1751,0.0151,-0.0187,-0.0186,-0.1167,-0.0022,1529.02,1408.53,1480.53,1457.03
2023-05-21,2223,908,Augsburg,Dortmund,0,3,A,-0.1904,0.0689,0.5591,-0.153,-0.2165,0.0768,0.567,-0.1791,1396.23,1752.74,1386.48,1762.49
2023-05-27,2223,909,Bochum,Leverkusen,3,0,H,-0.2285,0.1426,0.1635,-0.217,-0.1921,0.1049,0.1257,-0.1806,1386.97,1624.39,1436.72,1574.63
2023-05-27,2223,910,Dortmund,Mainz,2,2,D,0.567,-0.1791,-0.0187,-0.0186,0.5433,-0.1619,-0.0015,-0.0423,1762.49,1480.53,1752.6,1490.43
2023-05-27,2223,911,Ein Frankfurt,Freiburg,2,1,H,0.0017,-0.0755,0.0039,-0.1931,0.0113,-0.0813,-0.002,-0.1835,1510.02,1604.45,1532.56,1581.9
2023-05-27,2223,912,FC Koln,Bayern Munich,1,2,A,-0.0754,-0.0787,0.4791,-0.2839,-0.081,-0.0802,0.4776,-0.2895,1510.0,1739.48,1499.5,1749.98
2023-05-27,2223,913,M'gladbach,Augsburg,2,0,H,0.0134,0.0191,-0.2165,0.0768,0.0131,-0.0037,-0.2393,0.0766,1476.91,1386.48,1493.35,1370.05
2023-05-27,2223,914,RB Leipzig,Schalke 04,4,2,H,0.1737,-0.3693,-0.3692,0.2292,0.1986,-0.3426,-0.3424,0.2541,1690.75,1388.59,1696.96,1382.39
2023-05-27,2223,915,Stuttgart,Hoffenheim,1,1,D,-0.1167,-0.0022,-0.0243,0.0436,-0.1309,-0.0093,-0.0314,0.0294,1457.03,1442.75,1454.59,1445.19
2023-05-27,2223,916,Union Berlin,Werder Bremen,1,0,H,-0.0426,-0.2897,-0.1133,0.1194,-0.0624,-0.3083,-0.1318,0.0997,1594.89,1384.48,1602.19,1377.18
2023-05-27,2223,917,Wolfsburg,Hertha,1,2,A,0.0604,-0.1411,-0.2517,0.2487,0.0303,-0.1199,-0.2305,0.2186,1582.23,1313.97,1547.75,1348.45
2023-08-18,2324,918,Werder Bremen,Bayern Munich,0,4,A,-0.1318,0.0997,0.4776,-0.2895,-0.156,0.1302,0.5081,-0.3137,1377.18,1749.98,1366.39,1760.77
2023-08-19,2324,919,Hoffenheim,Freiburg,1,2,A,-0.0314,0.0294,-0.002,-0.1835,-0.0411,0.0408,0.0094,-0.1932,1445.19,1581.9,1430.08,1597.01
2023-08-19,2324,920,Augsburg,M'gladbach,4,4,D,-0.2393,0.0766,0.0131,-0.0037,-0.1881,0.1262,0.0627,0.0474,1370.05,1493.35,1372.82,1490.58
2023-08-19,2324,921,Leverkusen,RB Leipzig,3,2,H,0.1257,-0.1806,0.1986,-0.3426,0.1561,-0.1689,0.2103,-0.3122,1574.63,1696.96,1598.74,1672.86
2023-08-19,2324,922,Stuttgart,Bochum,5,0,H,-0.1309,-0.0093,-0.1921,0.1049,-0.0668,-0.032,-0.2148,0.169,1454.59,1436.72,1486.87,1404.44
2023-08-19,2324,923,Dortmund,FC Koln,1,0,H,0.5433,-0.1619,-0.081,-0.0802,0.5048,-0.1837,-0.1029,-0.1187,1752.6,1499.5,1758.54,1493.55
2023-08-19,2324,924,Wolfsburg,Heidenheim,2,0,H,0.0303,-0.1199,0.0,0.0,0.0324,-0.1445,-0.0247,0.0021,1547.75,1500.0,1567.1,1480.64
2023-08-20,2324,925,Union Berlin,Mainz,4,1,H,-0.0624,-0.3083,-0.0015,-0.0423,-0.0155,-0.3087,-0.0019,0.0046,1602.19,1490.43,1621.04,1471.58
2023-08-20,2324,926,Ein Frankfurt,Darmstadt,1,0,H,0.0113,-0.0813,0.0,0.0,-0.0059,-0.107,-0.0256,-0.0172,1532.56,1500.0,1547.9,1484.67
2023-08-25,2324,927,RB Leipzig,Stuttgart,5,1,H,0.2103,-0.3122,-0.0668,-0.032,0.2663,-0.3112,-0.0658,0.024,1672.86,1486.87,1689.22,1470.51
2023-08-26,2324,928,Bochum,Dortmund,1,1,D,-0.2148,0.169,0.5048,-0.1837,-0.2195,0.1345,0.4703,-0.1884,1404.44,1758.54,1413.82,1749.16
2023-08-26,2324,929,Darmstadt,Union Berlin,1,4,A,-0.0256,-0.0172,-0.0155,-0.3087,-0.032,0.0359,0.0376,-0.315,1484.67,1621.04,1459.45,1646.25
2023-08-26,2324,930,FC Koln,Wolfsburg,1,2,A,-0.1029,-0.1187,0.0324,-0.1445,-0.1116,-0.1042,0.0469,-0.1533,1493.55,1567.1,1474.9,1585.75
2023-08-26,2324,931,Freiburg,Werder Bremen,1,0,H,0.0094,-0.1932,-0.156,0.1302,-0.0129,-0.2128,-0.1756,0.1079,1597.01,1366.39,1603.65,1359.75
2023-08-26,2324,932,Heidenheim,Hoffenheim,2,3,A,-0.0247,0.0021,-0.0411,0.0408,-0.0221,0.0353,-0.0078,0.0434,1480.64,1430.08,1455.01,1455.71
2023-08-26,2324,933,M'gladbach,Leverkusen,0,3,A,0.0627,0.0474,0.1561,-0.1689,0.0296,0.0733,0.182,-0.202,1490.58,1598.74,1462.77,1626.54
2023-08-27,2324,934,Mainz,Ein Frankfurt,1,1,D,-0.0019,0.0046,-0.0059,-0.107,-0.0149,-0.0032,-0.0137,-0.12,1471.58,1547.9,1472.59,1546.89
2023-08-27,2324,935,Bayern Munich,Augsburg,3,1,H,0.5081,-0.3137,-0.1881,0.1262,0.4987,-0.3105,-0.185,0.1168,1760.77,1372.82,1764.74,1368.85
2023-09-01,2324,936,Dortmund,Heidenheim,2,2,D,0.4703,-0.1884,-0.0221,0.0353,0.4493,-0.1709,-0.0046,0.0143,1749.16,1455.01,1739.06,1465.11
2023-09-02,2324,937,Augsburg,Bochum,2,2,D,-0.185,0.1168,-0.2195,0.1345,-0.18,0.1317,-0.2046,0.1395,1368.85,1413.82,1368.66,1414.02
2023-09-02,2324,938,Hoffenheim,Wolfsburg,3,1,H,-0.0078,0.0434,0.0469,-0.1533,0.0209,0.033,0.0364,-0.1246,1455.71,1585.75,1488.41,1553.04
2023-09-02,2324,939,Leverkusen,Darmstadt,5,1,H,0.182,-0.202,-0.032,0.0359,0.2363,-0.204,-0.034,0.0901,1626.54,1459.45,1644.36,1441.63
2023-09-02,2324,940,Stuttgart,Freiburg,5,0,H,-0.0658,0.024,-0.0129,-0.2128,0.0063,-0.0041,-0.041,-0.1406,1470.51,1603.65,1519.91,1554.25
2023-09-02,2324,941,Werder Bremen,Mainz,4,0,H,-0.1756,0.1079,-0.0149,-0.0032,-0.1264,0.0774,-0.0454,0.046,1359.75,1472.59,1406.91,1425.43
2023-09-02,2324,942,M'gladbach,Bayern Munich,1,2,A,0.0296,0.0733,0.4987,-0.3105,0.0219,0.0641,0.4895,-0.3183,1462.77,1764.74,1455.17,1772.33
2023-09-03,2324,943,Ein Frankfurt,FC Koln,1,1,D,-0.0137,-0.12,-0.1116,-0.1042,-0.0264,-0.122,-0.1136,-0.1169,1546.89,1474.9,1542.39,1479.4
2023-09-03,2324,944,Union Berlin,RB Leipzig,0,3,A,0.0376,-0.315,0.2663,-0.3112,0.0096,-0.2815,0.2998,-0.3392,1646.25,1689.22,1612.24,1723.22
2023-09-15,2324,945,Bayern Munich,Leverkusen,2,2,D,0.4895,-0.3183,0.2363,-0.204,0.4805,-0.3039,0.2507,-0.2129,1772.33,1644.36,1766.05,1650.65
2023-09-16,2324,946,Freiburg,Dortmund,2,4,A,-0.041,-0.1406,0.4493,-0.1709,-0.0308,-0.0985,0.4915,-0.1607,1554.25,1739.06,1537.44,1755.87
2023-09-16,2324,947,FC Koln,Hoffenheim,1,3,A,-0.1136,-0.1169,0.0209,0.033,-0.1276,-0.0821,0.0556,0.0191,1479.4,1488.41,1449.6,1518.21
2023-09-16,2324,948,Mainz,Stuttgart,1,3,A,-0.0454,0.046,0.0063,-0.0041,-0.0604,0.0767,0.037,-0.0191,1425.43,1519.91,1402.16,1543.18
2023-09-16,2324,949,RB Leipzig,Augsburg,3,0,H,0.2998,-0.3392,-0.18,0.1317,0.3032,-0.3558,-0.1965,0.135,1723.22,1368.66,1729.14,1362.74
2023-09-16,2324,950,Bochum,Ein Frankfurt,1,1,D,-0.2046,0.1395,-0.0264,-0.122,-0.2111,0.1284,-0.0375,-0.1286,1414.02,1542.39,1416.98,1539.43
2023-09-16,2324,951,Wolfsburg,Union Berlin,2,1,H,0.0364,-0.1246,0.0096,-0.2815,0.0477,-0.1294,0.0048,-0.2703,1553.04,1612.24,1573.57,1591.71
2023-09-17,2324,952,Heidenheim,Werder Bremen,4,2,H,-0.0046,0.0143,-0.1264,0.0774,0.0359,0.0295,-0.1112,0.1178,1465.11,1406.91,1483.73,1388.29
2023-09-17,2324,953,Darmstadt,M'gladbach,3,3,D,-0.034,0.0901,0.0219,0.0641,-0.0119,0.119,0.0508,0.0862,1441.63,1455.17,1440.24,1456.57
2023-09-22,2324,954,Stuttgart,Darmstadt,3,1,H,0.037,-0.0191,-0.0119,0.119,0.054,-0.0261,-0.0188,0.136,1543.18,1440.24,1558.81,1424.61
2023-09-23,2324,955,Augsburg,Mainz,2,1,H,-0.1965,0.135,-0.0604,0.0767,-0.1891,0.1251,-0.0704,0.0841,1362.74,1402.16,1382.13,1382.77
2023-09-23,2324,956,Bayern Munich,Bochum,7,0,H,0.4805,-0.3039,-0.2111,0.1284,0.5529,-0.3205,-0.2277,0.2007,1766.05,1416.98,1773.35,1409.67
2023-09-23,2324,957,Dortmund,Wolfsburg,1,0,H,0.4915,-0.1607,0.0477,-0.1294,0.4586,-0.1855,0.0228,-0.1622,1755.87,1573.57,1764.18,1565.26
2023-09-23,2324,958,M'gladbach,RB Leipzig,0,1,A,0.0508,0.0862,0.3032,-0.3558,0.0236,0.0651,0.2822,-0.3829,1456.57,1729.14,1447.87,1737.83
2023-09-23,2324,959,Union Berlin,Hoffenheim,0,2,A,0.0048,-0.2703,0.0556,0.0191,-0.0329,-0.2527,0.0732,-0.0186,1591.71,1518.21,1555.95,1553.98
2023-09-23,2324,960,Werder Bremen,FC Koln,2,1,H,-0.1112,0.1178,-0.1276,-0.0821,-0.1015,0.1103,-0.1351,-0.0725,1388.29,1449.6,1408.94,1428.95
2023-09-24,2324,961,Leverkusen,Heidenheim,4,1,H,0.2507,-0.2129,0.0359,0.0295,0.282,-0.2162,0.0326,0.0608,1650.65,1483.73,1665.52,1468.87
2023-09-24,2324,962,Ein Frankfurt,Freiburg,0,0,D,-0.0375,-0.1286,-0.0308,-0.0985,-0.0696,-0.1523,-0.0545,-0.1306,1539.43,1537.44,1537.45,1539.42
2023-09-29,2324,963,Hoffenheim,Dortmund,1,3,A,0.0732,-0.0186,0.4586,-0.1855,0.0603,-0.0018,0.4754,-0.1984,1553.98,1764.18,1538.8,1779.36
2023-09-30,2324,964,Bochum,M'gladbach,1,3,A,-0.2277,0.2007,0.0236,0.0651,-0.239,0.2259,0.0489,0.0539,1409.67,1447.87,1382.1,1475.45
2023-09-30,2324,965,FC Koln,Stuttgart,0,2,A,-0.1351,-0.0725,0.054,-0.0261,-0.1664,-0.0597,0.0667,-0.0574,1428.95,1558.81,1408.31,1579.45
2023-09-30,2324,966,Heidenheim,Union Berlin,1,0,H,0.0326,0.0608,-0.0329,-0.2527,0.023,0.0322,-0.0614,-0.2622,1468.87,1555.95,1491.0,1533.82
2023-09-30,2324,967,Mainz,Leverkusen,0,3,A,-0.0704,0.0841,0.282,-0.2162,-0.098,0.104,0.3019,-0.2439,1382.77,1665.52,1368.93,1679.35
2023-09-30,2324,968,Wolfsburg,Ein Frankfurt,2,0,H,0.0228,-0.1622,-0.0696,-0.1523,0.0305,-0.1843,-0.0917,-0.1446,1565.26,1537.45,1586.05,1516.66
2023-09-30,2324,969,RB Leipzig,Bayern Munich,2,2,D,0.2822,-0.3829,0.5529,-0.3205,0.2868,-0.3758,0.5599,-0.3159,1737.83,1773.35,1737.28,1773.91
2023-10-01,2324,970,Darmstadt,Werder Bremen,4,2,H,-0.0188,0.136,-0.1015,0.1103,0.0208,0.1472,-0.0903,0.1499,1424.61,1408.94,1446.29,1387.25
2023-10-01,2324,971,Freiburg,Augsburg,2,0,H,-0.0545,-0.1306,-0.1891,0.1251,-0.054,-0.1508,-0.2093,0.1256,1539.42,1382.13,1551.83,1369.72
2023-10-06,2324,972,M'gladbach,Mainz,2,2,D,0.0489,0.0539,-0.098,0.104,0.046,0.0673,-0.0846,0.1011,1475.45,1368.93,1469.82,1374.56
2023-10-07,2324,973,Augsburg,Darmstadt,1,2,A,-0.2093,0.1256,0.0208,0.1472,-0.2239,0.1334,0.0287,0.1327,1369.72,1446.29,1351.25,1464.77
2023-10-07,2324,974,RB Leipzig,Bochum,0,0,D,0.2868,-0.3758,-0.239,0.2259,0.2253,-0.3909,-0.2541,0.1645,1737.28,1382.1,1726.31,1393.07
2023-10-07,2324,975,Stuttgart,Wolfsburg,3,1,H,0.0667,-0.0574,0.0305,-0.1843,0.094,-0.0645,0.0234,-0.157,1579.45,1586.05,1602.8,1562.7
2023-10-07,2324,976,Dortmund,Union Berlin,4,2,H,0.4754,-0.1984,-0.0614,-0.2622,0.5099,-0.1798,-0.0429,-0.2278,1779.36,1533.82,1787.59,1525.59
2023-10-07,2324,977,Werder Bremen,Hoffenheim,2,3,A,-0.0903,0.1499,0.0603,-0.0018,-0.0839,0.1756,0.086,0.0047,1387.25,1538.8,1372.94,1553.12
2023-10-08,2324,978,Leverkusen,FC Koln,3,0,H,0.3019,-0.2439,-0.1664,-0.0597,0.315,-0.2623,-0.1849,-0.0466,1679.35,1408.31,1688.42,1399.23
2023-10-08,2324,979,Bayern Munich,Freiburg,3,0,H,0.5599,-0.3159,-0.054,-0.1508,0.5645,-0.3351,-0.0732,-0.1462,1773.91,1551.83,1785.43,1540.32
2023-10-08,2324,980,Ein Frankfurt,Heidenheim,2,0,H,-0.0917,-0.1446,0.023,0.0322,-0.0864,-0.1692,-0.0016,0.0375,1516.66,1491.0,1537.61,1470.05
2023-10-20,2324,981,Dortmund,Werder Bremen,1,0,H,0.5099,-0.1798,-0.0839,0.1756,0.4569,-0.2012,-0.1052,0.1226,1787.59,1372.94,1790.17,1370.36
2023-10-21,2324,982,Darmstadt,RB Leipzig,1,3,A,0.0287,0.1327,0.2253,-0.3909,0.023,0.1529,0.2456,-0.3965,1464.77,1726.31,1452.59,1738.48
2023-10-21,2324,983,Freiburg,Bochum,2,1,H,-0.0732,-0.1462,-0.2541,0.1645,-0.0735,-0.1448,-0.2527,0.1642,1540.32,1393.07,1550.04,1383.34
2023-10-21,2324,984,Hoffenheim,Ein Frankfurt,1,3,A,0.086,0.0047,-0.0864,-0.1692,0.0721,0.039,-0.052,-0.1831,1553.12,1537.61,1521.48,1569.25
2023-10-21,2324,985,Union Berlin,Stuttgart,0,3,A,-0.0429,-0.2278,0.094,-0.0645,-0.0759,-0.1921,0.1297,-0.0975,1525.59,1602.8,1494.86,1633.53
2023-10-21,2324,986,Wolfsburg,Leverkusen,1,2,A,0.0234,-0.157,0.315,-0.2623,0.0145,-0.1495,0.3225,-0.2713,1562.7,1688.42,1546.99,1704.13
2023-10-21,2324,987,Mainz,Bayern Munich,1,3,A,-0.0846,0.1011,0.5645,-0.3351,-0.0888,0.107,0.5704,-0.3393,1374.56,1785.43,1368.63,1791.36
2023-10-22,2324,988,FC Koln,M'gladbach,3,1,H,-0.1849,-0.0466,0.046,0.0673,-0.1576,-0.0544,0.0382,0.0945,1399.23,1469.82,1427.48,1441.57
2023-10-22,2324,989,Heidenheim,Augsburg,2,5,A,-0.0016,0.0375,-0.2239,0.1334,-0.0036,0.1145,-0.147,0.1314,1470.05,1351.25,1421.68,1399.61
2023-10-27,2324,990,Bochum,Mainz,2,2,D,-0.2527,0.1642,-0.0888,0.107,-0.2445,0.1742,-0.0788,0.1152,1383.34,1368.63,1380.89,1371.08
2023-10-28,2324,991,Augsburg,Wolfsburg,3,2,H,-0.147,0.1314,0.0145,-0.1495,-0.1143,0.1393,0.0223,-0.1169,1399.61,1546.99,1425.07,1521.52
2023-10-28,2324,992,Bayern Munich,Darmstadt,8,0,H,0.5704,-0.3393,0.023,0.1529,0.6546,-0.3596,0.0028,0.2371,1791.36,1452.59,1799.08,1444.88
2023-10-28,2324,993,M'gladbach,Heidenheim,2,1,H,0.0382,0.0945,-0.0036,0.1145,0.0353,0.0841,-0.014,0.1116,1441.57,1421.68,1457.6,1405.65
2023-10-28,2324,994,Stuttgart,Hoffenheim,2,3,A,0.1297,-0.0975,0.0721,0.039,0.1261,-0.0646,0.105,0.0355,1633.53,1521.48,1604.83,1550.19
2023-10-28,2324,995,Werder Bremen,Union Berlin,2,0,H,-0.1052,0.1226,-0.0759,-0.1921,-0.0926,0.0935,-0.1051,-0.1794,1370.36,1494.86,1402.66,1462.57
2023-10-28,2324,996,RB Leipzig,FC Koln,6,0,H,0.2456,-0.3965,-0.1576,-0.0544,0.321,-0.4124,-0.1736,0.021,1738.48,1427.48,1747.38,1418.58
2023-10-29,2324,997,Ein Frankfurt,Dortmund,3,3,D,-0.052,-0.1831,0.4569,-0.2012,-0.0205,-0.1596,0.4803,-0.1698,1569.25,1790.17,1575.32,1784.09
2023-10-29,2324,998,Leverkusen,Freiburg,2,1,H,0.3225,-0.2713,-0.0735,-0.1448,0.3185,-0.271,-0.0732,-0.1488,1704.13,1550.04,1713.57,1540.6
2023-11-03,2324,999,Darmstadt,Bochum,1,2,A,0.0028,0.2371,-0.2445,0.1742,-0.0211,0.2495,-0.2321,0.1503,1444.88,1380.89,1418.54,1407.22
2023-11-04,2324,1000,Freiburg,M'gladbach,3,3,D,-0.0732,-0.1488,0.0353,0.0841,-0.0504,-0.1136,0.0705,0.1069,1540.6,1457.6,1535.73,1462.47
2023-11-04,2324,1001,FC Koln,Augsburg,1,1,D,-0.1736,0.021,-0.1143,0.1393,-0.1891,0.0157,-0.1197,0.1237,1418.58,1425.07,1416.92,1426.74
2023-11-04,2324,1002,Hoffenheim,Leverkusen,2,3,A,0.105,0.0355,0.3185,-0.271,0.1139,0.0559,0.3389,-0.2621,1550.19,1713.57,1536.49,1727.27
2023-11-04,2324,1003,Mainz,RB Leipzig,2,0,H,-0.0788,0.1152,0.321,-0.4124,-0.0613,0.0722,0.278,-0.395,1371.08,1747.38,1417.34,1701.12
2023-11-04,2324,1004,Dortmund,Bayern Munich,0,4,A,0.4803,-0.1698,0.6546,-0.3596,0.4388,-0.1349,0.6895,-0.4011,1784.09,1799.08,1740.07,1843.09
2023-11-04,2324,1005,Union Berlin,Ein Frankfurt,0,3,A,-0.1051,-0.1794,-0.0205,-0.1596,-0.1333,-0.1422,0.0167,-0.1879,1462.57,1575.32,1435.19,1602.7
2023-11-05,2324,1006,Wolfsburg,Werder Bremen,2,2,D,0.0223,-0.1169,-0.0926,0.0935,0.021,-0.0994,-0.0751,0.0922,1521.52,1402.66,1515.51,1408.67
2023-11-05,2324,1007,Heidenheim,Stuttgart,2,0,H,-0.014,0.1116,0.1261,-0.0646,-0.008,0.0763,0.0909,-0.0586,1405.65,1604.83,1443.11,1567.37
2023-11-10,2324,1008,M'gladbach,Wolfsburg,4,0,H,0.0705,0.1069,0.021,-0.0994,0.1148,0.0753,-0.0106,-0.0552,1462.47,1515.51,1502.82,1475.16
2023-11-11,2324,1009,Augsburg,Hoffenheim,1,1,D,-0.1197,0.1237,0.1139,0.0559,-0.1342,0.1085,0.0986,0.0414,1426.74,1536.49,1429.01,1534.22
2023-11-11,2324,1010,Bayern Munich,Heidenheim,4,2,H,0.6895,-0.4011,-0.008,0.0763,0.6903,-0.3796,0.0135,0.0772,1843.09,1443.11,1846.81,1439.39
2023-11-11,2324,1011,Darmstadt,Mainz,0,0,D,-0.0211,0.2495,-0.0613,0.0722,-0.0599,0.2159,-0.0948,0.0335,1418.54,1417.34,1416.59,1419.29
2023-11-11,2324,1012,Stuttgart,Dortmund,2,1,H,0.0909,-0.0586,0.4388,-0.1349,0.0957,-0.0793,0.4181,-0.1301,1567.37,1740.07,1594.15,1713.29
2023-11-11,2324,1013,Bochum,FC Koln,1,1,D,-0.2321,0.1503,-0.1891,0.0157,-0.2417,0.1435,-0.1959,0.0061,1407.22,1416.92,1405.68,1418.46
2023-11-12,2324,1014,RB Leipzig,Freiburg,3,1,H,0.278,-0.395,-0.0504,-0.1136,0.2946,-0.3928,-0.0482,-0.097,1701.12,1535.73,1713.09,1523.76
2023-11-12,2324,1015,Leverkusen,Union Berlin,4,0,H,0.3389,-0.2621,-0.1333,-0.1422,0.3741,-0.2809,-0.152,-0.107,1727.27,1435.19,1737.07,1425.39
2023-11-12,2324,1016,Werder Bremen,Ein Frankfurt,2,2,D,-0.0751,0.0922,0.0167,-0.1879,-0.0634,0.1012,0.0257,-0.1762,1408.67,1602.7,1413.9,1597.47
2023-11-24,2324,1017,FC Koln,Bayern Munich,0,1,A,-0.1959,0.0061,0.6903,-0.3796,-0.2165,-0.0297,0.6545,-0.4003,1418.46,1846.81,1414.39,1850.88
2023-11-25,2324,1018,Dortmund,M'gladbach,4,2,H,0.4181,-0.1301,0.1148,0.0753,0.4379,-0.1175,0.1274,0.095,1713.29,1502.82,1723.02,1493.09
2023-11-25,2324,1019,Freiburg,Darmstadt,1,1,D,-0.0482,-0.097,-0.0599,0.2159,-0.0717,-0.1007,-0.0636,0.1924,1523.76,1416.59,1518.11,1422.24
2023-11-25,2324,1020,Union Berlin,Augsburg,1,1,D,-0.152,-0.107,-0.1342,0.1085,-0.1672,-0.1088,-0.136,0.0932,1425.39,1429.01,1423.62,1430.78
2023-11-25,2324,1021,Werder Bremen,Leverkusen,0,3,A,-0.0634,0.1012,0.3741,-0.2809,-0.0895,0.1164,0.3894,-0.3069,1413.9,1737.07,1402.45,1748.52
2023-11-25,2324,1022,Wolfsburg,RB Leipzig,2,1,H,-0.0106,-0.0552,0.2946,-0.3928,0.0048,-0.0705,0.2793,-0.3774,1475.16,1713.09,1505.03,1683.22
2023-11-25,2324,1023,Ein Frankfurt,Stuttgart,1,2,A,0.0257,-0.1762,0.0957,-0.0793,0.0108,-0.1618,0.11,-0.0942,1597.47,1594.15,1574.42,1617.19
2023-11-26,2324,1024,Heidenheim,Bochum,0,0,D,0.0135,0.0772,-0.2417,0.1435,-0.0295,0.0536,-0.2653,0.1005,1439.39,1405.68,1436.24,1408.84
2023-11-26,2324,1025,Hoffenheim,Mainz,1,1,D,0.0986,0.0414,-0.0948,0.0335,0.0766,0.035,-0.1012,0.0115,1534.22,1419.29,1528.33,1425.19
2023-12-01,2324,1026,Darmstadt,FC Koln,0,1,A,-0.0636,0.1924,-0.2165,-0.0297,-0.0971,0.1853,-0.2237,-0.0632,1422.24,1414.39,1398.94,1437.69
2023-12-02,2324,1027,RB Leipzig,Heidenheim,2,1,H,0.2793,-0.3774,-0.0295,0.0536,0.268,-0.3759,-0.028,0.0423,1683.22,1436.24,1689.35,1430.11
2023-12-02,2324,1028,M'gladbach,Hoffenheim,2,1,H,0.1274,0.095,0.0766,0.035,0.1241,0.082,0.0636,0.0317,1493.09,1528.33,1512.24,1509.18
2023-12-02,2324,1029,Stuttgart,Werder Bremen,2,0,H,0.11,-0.0942,-0.0895,0.1164,0.1039,-0.1173,-0.1126,0.1103,1617.19,1402.45,1626.73,1392.91
2023-12-02,2324,1030,Bochum,Wolfsburg,3,1,H,-0.2653,0.1005,0.0048,-0.0705,-0.2316,0.0896,-0.0061,-0.0368,1408.84,1505.03,1439.03,1474.84
2023-12-03,2324,1031,Mainz,Freiburg,0,1,A,-0.1012,0.0115,-0.0717,-0.1007,-0.1313,0.0053,-0.0779,-0.1308,1425.19,1518.11,1407.65,1535.65
2023-12-03,2324,1032,Leverkusen,Dortmund,1,1,D,0.3894,-0.3069,0.4379,-0.1175,0.3611,-0.3186,0.4262,-0.1458,1748.52,1723.02,1745.67,1725.88
2023-12-03,2324,1033,Augsburg,Ein Frankfurt,2,1,H,-0.136,0.0932,0.0108,-0.1618,-0.1233,0.0824,-0.0,-0.1491,1430.78,1574.42,1456.04,1549.16
2023-12-08,2324,1034,Hoffenheim,Bochum,3,1,H,0.0636,0.0317,-0.2316,0.0896,0.0807,0.029,-0.2344,0.1067,1509.18,1439.03,1526.97,1421.23
2023-12-09,2324,1035,Ein Frankfurt,Bayern Munich,5,1,H,-0.0,-0.1491,0.6545,-0.4003,0.0753,-0.1752,0.6285,-0.3249,1549.16,1850.88,1613.95,1786.1
2023-12-09,2324,1036,Heidenheim,Darmstadt,3,2,H,-0.028,0.0423,-0.0971,0.1853,-0.0111,0.056,-0.0835,0.2022,1430.11,1398.94,1445.52,1383.53
2023-12-09,2324,1037,Union Berlin,M'gladbach,3,1,H,-0.1672,-0.1088,0.1241,0.082,-0.141,-0.1171,0.1159,0.1082,1423.62,1512.24,1453.24,1482.62
2023-12-09,2324,1038,Werder Bremen,Augsburg,2,0,H,-0.1126,0.1103,-0.1233,0.0824,-0.1083,0.0829,-0.1508,0.0867,1392.91,1456.04,1420.58,1428.37
2023-12-09,2324,1039,Wolfsburg,Freiburg,0,1,A,-0.0061,-0.0368,-0.0779,-0.1308,-0.0382,-0.0416,-0.0827,-0.1629,1474.84,1535.65,1455.46,1555.03
2023-12-09,2324,1040,Dortmund,RB Leipzig,2,3,A,0.4262,-0.1458,0.268,-0.3759,0.4275,-0.1172,0.2966,-0.3746,1725.88,1689.35,1700.99,1714.23
2023-12-10,2324,1041,Stuttgart,Leverkusen,1,1,D,0.1039,-0.1173,0.3611,-0.3186,0.0942,-0.1328,0.3456,-0.3283,1626.73,1745.67,1629.35,1743.06
2023-12-10,2324,1042,FC Koln,Mainz,0,0,D,-0.2237,-0.0632,-0.1313,0.0053,-0.2533,-0.0861,-0.1541,-0.0242,1437.69,1407.65,1434.67,1410.66
2023-12-15,2324,1043,M'gladbach,Werder Bremen,2,2,D,0.1159,0.1082,-0.1083,0.0829,0.111,0.1204,-0.0961,0.078,1482.62,1420.58,1478.46,1424.74
